Tweet,Cólera,Tristeza,NoEmocion,Felicidad,Sorpresa,Miedo,Asco
"Estamos preparando un mercadillo  para recaudar  fondos para el viaje a Senegal del proyecto ""Una aldea llamada Wandie"" @WandieAldea . Todavía disponemos de entradas Fila 0 del Concierto Solidario.  Estaremos  en  el AMPA hoy miércoles de 17:15 a 18:15 y  viernes de 17 a 17:30. https://t.co/DweVlBrsMW",0.0,0.0,1.0,0.0,0.0,0.0,0.0
@tjcope El Barça que se ha quitado de medio un cruce con Neymar.,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS - Los jugadores del Barça confiaban en el pase a cuartos del Real Madrid https://t.co/VN70wUITqh,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hace 17 años, Messi por primera vez se puso la Barça - ESPN Deportes https://t.co/bkdhcQxWyz",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@emedemamon los que se clasifiquen ya son los mejores, Barça, Juventus y Bayern ya han eliminado al Madrid alguna vez.",0.0,0.0,0.5,0.5,0.0,0.0,0.0
"Pensar que Tata Martino decía que tenía que jugar por derecha y que Ice Pastore iba a conducir el fútbol de la selección, Sabella jugó para él y Mascherano, hasta hinchas del Barca lo querían por por izquierda al tipo que maneja el fútbol del Barca con Busquets. https://t.co/mUBDDWmDeE",0.0,0.5,0.5,0.0,0.0,0.0,0.0
La mejor decisión del #Barça fue dejar salir a #Alvés al #PSG. Partido lamentable y lo que parece claro es que su siguiente paso será #China para sacarle el máximo rendimiento económico a la recta final.,0.0,0.5,0.5,0.0,0.0,0.0,0.0
@DValdearenas12 Estamos pa hablar los del Barça majete,0.5,0.0,0.5,0.0,0.0,0.0,0.0
"@jap_76 Despres de les noticies del Barça, futbolisticament parlant, el que mes interesa a la gent es el seu rival directe, que normalment es el Madrid. De aqui el ordre de les notícies. El que si trobo a faltar es que dediquin mes minuts al Girona que esta fent una gran temporada.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Deportes Cuatro: SOIS UNA MIERDA

Están tachando de vergonzoso hasta las bengalas encendidas fuera del estadio y cánticos vs Madrid.

Cuando Atleti o Madrid hacen los mismos recibimientos no dicen nada, LO CONTRARIO.

Y esos cánticos se hacen en todos los campos de España.",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Félix Brych ayer en el partido de champions #PSGRM acudió a su cita para favorecer al RM. Tercera expulsión en 3 partidos de equipos que juegan contra el RM. Vs Atleti Arda Turan, Vs Totenham a P. Crouch y ayer Vs PSG a M. Verratti.
Nada más que decir señorías.
#UCL",0.0,0.5,0.0,0.0,0.0,0.0,0.5
"@ATLASNU8E Tendrías que haberte hecho del Barça directamente, aunque no te guste el fútbol",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hace 17 años, Messi por primera vez se puso la Barça https://t.co/BkWkkxASym",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Para ser del Barça @jpedrerol cuando éste gana nunca le dedicas mas de 5min en tu programa de ""periodismo deportivo"".. Ah! pero cuando pierde te frotas las manos para poner a parir a Messi #JUGONES",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"#City, #Barça, #Juve o #Tottenham quedan en la lucha y desde luego el #Madrid no debe soñar con más chollos como el #PSG y que ahora le tocará un auténtico miura para ganar la #Champions.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
Me gustaría decirle a la @FCF_CAT que el partido de la Super Copa catalana debería ser los dos equipos más fuertes. #FCBarcelona y #Girona. El español no pinta nada en este partido. #SupercopaCAT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@joosete10 @DjMaRiiO_90 @LordbzB Yo igual 5 semestre de ingeniería :v 100% del barca y de messi jajajajaja no le ha dado ni a una,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@Alexmarko88 @ArielRizo11 Claro, lo que le pasaba a Neymar en el Barça.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@FOXSportsArg Osea, boca no pudo con argentinos quieren que pueda  con el barca?",0.0,0.0,1.0,0.0,0.0,0.0,0.0
@elchiringuitotv @JugoneslaSexta Le dare merito al madrid el dia q vosotros reconoscais q el Barça tambien tiene meritos por lo q hace.,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Robo de 180 minutos cuando busca la palabra robo su sinónimo es el # Barca https://t.co/9oPnpjbObH,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Valverde es responsable de este Barça fiable atrás, que no se rompe en 2 en los partidos, que juega junto y compacto... Pero también es verdad que el “cuadrado-eje defensivo” está a un grandísimo nivel individual: Piqué, Umtiti, Busquets y Rakitic",0.0,0.0,0.5,0.5,0.0,0.0,0.0
@bedumo @EstebanMqzG2 Que se lo digan al Barça que después de muchos penaltis sin pitar (en unos años) le pitan uno que no es,0.0,0.0,0.5,0.0,0.5,0.0,0.0
17 años del debut de Messi con las categorías inferiores del Barça. Todo empezó ahí https://t.co/7m1rE3dnSK,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@neymarjr Te has dado cuenta de que hace falta que te vayas estes tu para competir vente a la liga española al equipo que mas te guste te querran y si irte del barsa era por ser el mejor era lo que el barça tenia en mente cuando terminara la era messi seria la neymar igual que pasocondinho,0.0,0.5,0.5,0.0,0.0,0.0,0.0
"Este es nivel que tiene la gente. El Madrid nunca hace nada bien siempre son los rivales los malos jajajaja. Juve, Atleti, City, PSG... https://t.co/eeOEdbH1bg",0.0,0.5,0.0,0.0,0.5,0.0,0.0
"Candidatos a ganar la UCL 17-18 (07/03/18)

1º Real Madrid, City, Barça
2º Tottenham, Bayern
3º United, Liverpool",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"¡DE PIE DAMAS Y CABALLEROS! 💃🕴👏
#HOY se cumplen 17 años del debut oficial de Leo #Messi con el Infantil ""B"" del... https://t.co/kytx0qL8mP",0.0,0.0,0.0,1.0,0.0,0.0,0.0
@diarioas Ni aunque ganen pueden vivir sin el Barça  jajajajja,0.5,0.0,0.0,0.5,0.0,0.0,0.0
El Real Madrid recibirá un nuevo escarmiento con la salida de Lucas Digne del FC Barcelona https://t.co/iwBkHhGRcK #barcelona https://t.co/LmHYqNxPwx,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Ponen al city como candidato a ganar la champions y yo veo antes al Barça o al Madrid antes que a esos,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@Magic_F1 @MrAlexF1 No jodas, tienen a toda una estructura mucho más grande q Alonso, en 2007 se fue Alonso y continuaron(es más de hecho ganaron un mundial) y cuando se vaya alonso seguirán, y ganarán más mundiales, esto es así, es como el Madrid o el Barça, se irá serresiete y el Madrid seguirá",0.5,0.0,0.5,0.0,0.0,0.0,0.0
"@LuisOmarTapia Algunos lo ponen como el mejor DT de la historia y para mí está lejos. Que ""invento"" el Tiki Taka, falso.
El Barça se le cayó al final.
Fracaso en Munich. (Ganar liga y Copa es normal)
Nada con el City en la 1a. temporada (Conte campeón). 
Medianito el Pep...",0.0,0.0,0.5,0.0,0.0,0.0,0.5
"@Giovannifxf @pilotaipunt Qué vergüenza,solo medio metro tioooo,somos el Barça y podemos poner la varrera donde queramos tioo",0.5,0.5,0.0,0.0,0.0,0.0,0.0
"@lniestismoFCB Cuidado! Recodad que el Málaga por más pésimo que este, siempre busca la forma de fastidiar al barca; se convierten en leones rocosos a diferencia de cuando juegan contra „otros“ que hasta en alfombra roja entregan el partido. https://t.co/tJOYrFC99H",0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Vengo 2/2 con los clasificados a Cuartos de Champions. En los partidos de hoy fui por Tottenham y City (todo en el momento del sorteo). Desps Barca, Sevilla, Roma y Bayern",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@elfenomenor9r9 @diaz25643422 @marianot19 @Cristiano Yo eh seguidp a CR7 desde su debut en la EPL, el tipo es mas de lo que tu dices. No hay que olvidarnos de lo que fue, y lo que es hoy. Es como olvidar lo que hizo Ronaldinho en el barça solo por que jugo en el queretaro. CR7 es una leyenda en vida, le duela a quien le duela",0.0,0.0,0.5,0.5,0.0,0.0,0.0
"@cholomirey @darioleiva1975 lo terrible es que la afición del @Atleti lo tolere, no solo, cero libertad, afición manipulada, y vendida, perdida de entidad e idiosincrasia, y es que ni se a intentado,  una PENA. Cuando se habla de otras aficiones, deberían 1 mirar a dentro",0.0,1.0,0.0,0.0,0.0,0.0,0.0
@joansubi3J Dime un partido bueno de Asensio???? Quitado el del Barça de la súpercopa.... para 3 partidos al año ya tenían a Ozil y mira donde acabó... blfffff,0.5,0.0,0.0,0.0,0.0,0.0,0.5
Más miedo al Barça que al PSG? Has mencionado a Ter Stegen sin haber jugado ayer... #Jugones @jpedrerol,0.0,0.0,0.5,0.0,0.5,0.0,0.0
"@AlejandroNY75 @2010MisterChip Y peor. Elogia al citi y dice q Alexis es del barca porq ahi esta Guardiola. Si elogia a al Pescado Ruiz que le va a Cristiano, xq segun ellos, Messi es mejor...y asi sucesivamente.",0.5,0.5,0.0,0.0,0.0,0.0,0.0
@duodezzimo @madridisme Vaya cabezazo del niño. Me recordó al de la final del Copa del 2012 contra el Barça.,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Please RT!! #barcelona #fcbarcelona #Barca #fcb    El FC Barcelona tiene un negocio redondo entre... https://t.co/PrHGWa1tQZ https://t.co/CaaykohFMn,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@LucasScagliola Dale un rato más y será más q el Barça (?),0.0,0.0,1.0,0.0,0.0,0.0,0.0
Please RT!! #atleti #atletico #ATM  Inter de Milán y Roma pujarán por el fichaje de Vrsaljko https://t.co/rvm270Y4Qy https://t.co/3Lat2Z2RQY,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Su primer y último gol con el Barça https://t.co/MPLV5fZoLm,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@Aitor_Cachon @imaetxega Barça o Barcelona, por favor. Gracias.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
@JugoneslaSexta @laSextaTV @elchiringuitotv Incomparecencia ayer del PSG. Alguien sabe si salió a jugar??  Después analizáis lo del atlético de Madrid con el barça...,0.5,0.5,0.0,0.0,0.0,0.0,0.0
"Sobre el Lokomotiv, cómo llega a la eliminatoria contra el Atleti y toda la vuelta del fútbol a Rusia hablo en mi columna en @ug_football.

https://t.co/SrhezZaXKM",0.0,0.0,1.0,0.0,0.0,0.0,0.0
Iniesta inicia su plan en la Ciutat Esportiva para llegar al Barça-Chelsea https://t.co/kgqQtUKNgc https://t.co/WKtK18DWbD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Que suerte tienen los pierdas del real Madrid. Ojalá les elimine algún equipo malo. Ganan al psg y empatan contra equipos malísimos. @Atleti contigo hasta la muerte.@AntoGriezmann mejor jugador del mundo.,0.5,0.0,0.0,0.0,0.0,0.0,0.5
No había caído en cuenta pero el Barça está cerca de ganar su 7ma liga de las últimas 10. 7 ligas de 10. El dominio en España del Barça de esta generación es arrollador..,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@migueljr_5 @elchiringuitotv Si los de Madrid hacen lo mismo con el Barça muchas veces 😂,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Se te ve hoy más contento que de normal, Josep. Pero tú, ¿no eras del Barça? #JUGONED",0.0,0.0,0.0,0.0,0.5,0.0,0.5
Alguien sabe en que hotel de concentracion se alojara el Barça en Malaga????,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@2010MisterChip Soy 100% fans del Barça pero no caigo en eso. Esto es fútbol señores. Hay que disfrutar y saber reconocer la realidad.,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"DIOS MIO, eres de los puntos mios. Barça y Liverpool. FOLLOW @SirLiverbird",0.0,0.0,0.0,0.5,0.5,0.0,0.0
"Feliz cumpleaños @FCBPenyes! Qué sigáis haciendo esta gran labor y dando voz a todos los peñistas! #cumpleaños #Barça 🔴🔵

🎂https://t.co/B2x8lP4Q1T🎂 https://t.co/yG1uOhpojd",0.0,0.0,0.0,1.0,0.0,0.0,0.0
#dilesquesevayan @Atleti,0.5,0.0,0.0,0.0,0.0,0.0,0.5
"@LuisOmarTapia LO QUE PASA ES QUE EL QUE HABLA PAJA SOY VOH @LuisOmarTapia PORQUE CUANDO ESTUVO EN EL BARCA LO ALABASTE INFINIDADES DE VECES. 
AHORA QUE? TE PAGA FLORENTINO PARA QUE TE EXPRESES DE ESA MANERA CONTRA PEP.
#MADRIDISTA AL FIN.",0.5,0.0,0.0,0.0,0.0,0.0,0.5
@Atleti https://t.co/LdR9whIDWD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Por eso el Barça le suele hacer mucho daño, Messi lee esos espacios de maravilla y recibir en ese espacio un balón en juego posicionar es mortal. https://t.co/qmzmb8lIBU",0.0,0.0,0.5,0.5,0.0,0.0,0.0
Siguen cansinos los de la caverna y sus seguidores con l golazo de #Messi..!!😥😥😬😬,0.5,0.0,0.0,0.0,0.0,0.0,0.5
En @ecdeportes: Juanma López: de vender cazadoras en la cantera del Atleti a comprar el Recre por 1€ https://t.co/5fQlvvTqIP,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@diariolagrada Pues nada, adeu y barca nova. Y mientras tanto a la grada.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@neymarjr El Barça no te necesita, mejor ya vete a China ahí puedes hacer tus tonterías https://t.co/5gNoWCm4dp",0.5,0.0,0.0,0.0,0.0,0.0,0.5
"@pol_balletbo @DavidLeonRon @l_Alcazar Sacar 3 suplentes de titulares, dejar en banquillo a Bale o Isco...es que nadie puede hacerlo. Donde el Barça saca a Aleix, el Madrid saca a Asensio. Es que esto es muy bestia.",0.0,0.0,0.5,0.5,0.0,0.0,0.0
"@FCBarcelona Tant catalans que dieu que sou!! Hauríeu de ser els primers en donar prestigi a la #SupercopaCAT jugant-la amb jugadors del primer equip. Sinó la voleu jugar, que la jugui el @GironaFC visca #rcde i visca #republicacatalana https://t.co/p76DZUQZnR",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Le tienen tanto odio, que hasta le critican por decir la verdad. Si, el Barça a sido dominador absoluto de los últimos 20 años. Y en gran parte, gracias al propio Guardiola. Por eso le tienen tanto odio.",0.0,0.5,0.0,0.0,0.0,0.0,0.5
@DiegoACarranza7 Pues porque en títulos el Barça le supera... Que... La CL es lo único que importa? O podemos decir que el Barça va rumbo a ganar 7 de las últimas 10 ligas. Una puta locura. Copas del rey? Y demás que vienen adicionales. Sigue superándole en títulos.,0.5,0.0,0.5,0.0,0.0,0.0,0.0
"Verrati pierde contra el Barça y hay que traerlo. 
Verrati pierde contra el Madrid y es un paquete",0.5,0.0,0.5,0.0,0.0,0.0,0.0
Un inglés en el Barça 29 años después de Gary Lineker https://t.co/9op4aeTc2S,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@TrotamundosSan jajajajjajajajajja.... que me meo 😂😂😂😂 la mayoria de mi TL es del Madrid... yo paso bastante del fútbol la verdad... pero simpatizo mas con el Barça,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Me ha gustado un vídeo de @YouTube (https://t.co/WAu4QtGLcs - BELLERIN Y ALABA ¿AL BARÇA? | CRISTIANO QUIERE INCENDIAR PARIS |,0.0,0.0,0.5,0.5,0.0,0.0,0.0
#CONMEBOLSudamericana #PrimeraRonda #Vuelta A las 19:15 juegan #GeneralDíaz vs #FCBarcelona con @fedebulos12 @FedeBuenoFOX y @nicolithitx por @FOXSportsArg 2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Cada día tengo más claro que todos se crecen contra el Barça, cosa lógica somos los mejores!",0.0,0.0,0.0,1.0,0.0,0.0,0.0
Todo lo que veo y leo son elogios a Zidane. Se alaba su personalidad y valentía en la eliminatoria contra el PSG. Y es verdad. Igual que la demostró ante el Barça en el Bernabéu. Para mí también lo hizo bien aquel día.,0.0,0.0,0.5,0.5,0.0,0.0,0.0
"@caroguillenESPN Es un crack pero a sido tan determinante en sus equipos como #Messi o #Cristiano ambos ganadores de varios balones de oro, para tener ese sueldo... o bien comparemolos con #Ronaldinho Campeón mundial con brasil y de Champions con el #Barca igual que #Zidane en su era de jugador.!",0.0,0.0,0.0,0.5,0.5,0.0,0.0
"@Atleti @fclokomotiv La alineación qué va a ser para ganar por tres o para meter uno y echarnos atrás?..., o peor aún, para salir a perder 45 minutos y tres cambios como contra el Barcelona... 🤔",0.5,0.5,0.0,0.0,0.0,0.0,0.0
"@FCBarcelona @PinoHormail Con dos cojones FCB, pagamos mas de 1.000 € al año contratando 18 plataformas para ver todos los partidos de nuestro Bar¢a y lo echais por la unica tv q no se ve fuera de Catalunya, así, así se hace afición¡¡¡¡¡",1.0,0.0,0.0,0.0,0.0,0.0,0.0
@oskarjsf @miguelfar07 del Barca no me sirve ninguno. La prepotencia Blanca...,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@FCBarcelona_es Una delicia ver este crecimiento... Un deleite y una fortuna verlo jugar. .. #messi x siempre...,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@MisterSeitan @FCBNOTICIAS Para mi andre gomes es un buen jugador, q no le salgan las cosas en el barca no desmerita lo gran jugador q es, y si valverde lo defiende y apoya tanto sera por algo q el ve en el y nosotros no, asi q dejen de criticarlo tanto porq uno no es el q esta alli viendo como trabaja el.",0.0,0.5,0.0,0.5,0.0,0.0,0.0
"@AlvaroCaceres82 @BorregaF Neymar costó 220. El Barça solo en dos se ha gastado 310, ahora tienes que sumar el resto. El año pasado no vendió a Neymar y se gastó 90 kilos en André Gomes y Alcácer que no juegan. En fin, que eres muy objetivo",0.5,0.0,0.5,0.0,0.0,0.0,0.0
"@Dari0_10 Probate en el Barça, te veo mucho potencial a vos",0.0,0.0,1.0,0.0,0.0,0.0,0.0
@Tuitbol @Atleti @ChelseaFC_Sp @SLBenfica @OficialCAP @OL Chelsea tiene más hinchas en Twitter que en Londres,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Primero esta el asqueroso del Málaga pero es inevitable no pensar en el Barça vs Chelsea me animo a decir que va hacer el mismo partido que le hizo al city cobardes.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@mundodeportivo @MDpor_elmundo Igual de claro que lo tenia el Barça con Neymar el verano pasado al 200 por cien😂😂,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Jugones Increíble él Madrid hace un partido amarrategui y sacas todo tipo de imágenes y del barca solo hablas de fallos de porteros,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@TodoRojo17 @idd_el @CristianEdison9 @FOXSportsArg El Real Madrid es la historia del Fútbol, Barça es moda igual que Boca...",0.5,0.0,0.0,0.0,0.0,0.0,0.5
El Barça se rie de todo el fútbol catalán https://t.co/LjSITYcm7e #RCDE https://t.co/WR94OCLtVG,0.5,0.0,0.5,0.0,0.0,0.0,0.0
"@Sergi_Badia Creo que hay equipos además del Barça que pueden eliminar perfectamente al Madrid.., el Bayern, el City..., el propio Chelsea..",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@JoseCarlosSoti7 @HectorCampelo @onceonce291 @PabIzqBla21 @marca @SanLorenzo @maluma Que tu a poco... vamos, cualquiera que siga mínimamente el fútbol y las gradas de animación, sea del Atleti, Madrid o Carabanchel sabe más que tú! Lo complicado es saber menos! No es cuestión de ser seguidor de un equipo u otro.",1.0,0.0,0.0,0.0,0.0,0.0,0.0
Si María fue figura en la final de UCL 2014 y contra el Barça en la UCL pasada hizo 2 goles..Su problema son musculares no de rendimiento en esos partidos https://t.co/8C6sLmSwmM,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Robo en la tienda oficial del #Atletico en el Wanda Metropolitano.,0.0,0.5,0.5,0.0,0.0,0.0,0.0
"➡️ @luis_milla21 en @radioclubser: En Twitter leía el día del Barça B: ""Milla tiene que estar arrepintiéndose y volviéndose para Madrid"". Pero para nada. Yo estoy encantado y feliz de estar en este club. Es la oportunidad de mi vida.",0.0,0.0,0.5,0.5,0.0,0.0,0.0
"El Tottenham es por sí un equipo que provoca muchos corners y se enfrenta a un equipo italiano, nada más que añadir, confiamos en que señalen más de 5 veces el banderín a favor del equipo inglés.

Por otro lado hoy juegan la copa Barca y Español. Barcelona con Dembele y Alcacer.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@kolo827 En TV en TV3, sino en la web del Barça en directo.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
La Confederación Mundial de Peñas celebra su tercer aniversario https://t.co/mU6p7BoNGQ  #barça #FCB #noticiasFCB https://t.co/DRQz5Z6s4B,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@davidllora @pablosar92 @SeRgioYry_RP @pepiko7 @_Futbolero_ @PSG_inside Igual el problema es vuestro. Claro que se ha ayudado al Real Madrid en muchas ocasiones. Pero los robos más descarados en Champions League han sido los dos a favor del Barça.,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"#Jugones Increíble , parece que él Madrid ha ganado algo a ver si con él barça haces lo mismo VERGÜENZA",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Críticas de la caverna a Guardiola por decir que el City no está a la altura del Barça porque dominó la última década/15/20 años.
Última década.
Barça: 26 títulos 
Madrid: 18 títulos 
Desde que debutó Messi. 
Barça: 30 
Madrid: 18 
Siglo XXI. 
Barça: 30 
Madrid: 25",0.0,0.0,0.5,0.0,0.0,0.0,0.5
"Chicharito quiere golear al Barca, no se conforma con golear a su inglesa Chaska Borek XD #joke @ChaskaBorek la llaman arrastrada",0.5,0.0,0.5,0.0,0.0,0.0,0.0
"@sergiocf971 @Rocu_dan Pues si hay muchos equipos en forma, lo mejor que puede hacer el Barca es espabilar. Si no lo veo mal, un fallo y adiós. El Madrid no falla en Champions y cada vez se lo creen más..",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Espero que la @UEFAcom_es sancione al @PSG_inside por las bengalas de ayer. Eso sí, con las Estalades no tuvieron miramientos y sancionaron al Barça #ChampionsLeague #fb",0.5,0.5,0.0,0.0,0.0,0.0,0.0
La clase que juega en el barca es de nivel medio bajo. Lo de alves ayer a cr7 imperdonable.Gentuza baja,0.5,0.0,0.0,0.0,0.0,0.0,0.5
@leiiinaad @elchiringuitotv @jpedrerol Del albitro??? Que  hizo mal el arbitro? Ahhhh lo diras por rl robo del barca al PSG  el año pasado,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ya se  nota que sois del Madrid, pero hace falta ponerle musica de fondo al gol del Madrid? Se te ve el plumero, pero ojo que eres del Barça @jpedrerol #Jugones",0.0,0.5,0.0,0.0,0.0,0.0,0.5
@CarlosVaMa @BorregaF Tenéis que tener en cuenta también las ventas porque está muy bien decir q el Barça compro a Dembele y Coutinho y no decir que vendió a Neymar . Lo que me parece un despilfarro gastarte 30 millones en Theo para no jugar y 61 en Vinicius Junior,0.0,0.5,0.0,0.0,0.5,0.0,0.0
"Cuando gana el Madrid hasta hacen montajes durante toda la semana.
 Y los demas equips ni hablan de ellos.
Cuando gana el Barça es que ganaron por que el rival se dejó.
Dejaros de chorradas.
@marca 
@laSextaTV 
@jpedrerol 
Y lo digo con todos los respetos. https://t.co/beGF2sfBby",0.5,0.5,0.0,0.0,0.0,0.0,0.0
Seas del Barça o no esto te tendría que emocionar porque el fútbol es así de bonito https://t.co/WSmCghHmLb,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"No podria estar mas de acuerdo. Por supuesto, para mi el Barça esta en otro plano, pero no es posible negar el poderia blanco en la competencia europea. Mas ayer, al reducir a una millonada de equipo a simplemente una exhibicion. https://t.co/KPWpWtCiLk",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@DVDMBTZ nuestras últimas 8 jornadas no es contra ningún top,  es contra gente que no se juega nada más que tocarnos los cojones, al Levante en las últimas 8 le tocan Barça y Atleti, San Mamés, Sevilla jugándose Europa seguro y Balaidos puede",0.5,0.0,0.5,0.0,0.0,0.0,0.0
"@sergiocf971 @Rocu_dan Tienes razón que quedan equipos muy buenos sobre todo defensivos, pero recuerda que estos últimos se le dan peor al Barca. Lo veremos contra el Chelsea =Atlético 2.0",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"📻RÀDIO SANT ANDREU INFORMA - POLÍTICA
Esquerra Republicana organitza divendres una xerrada al voltant del Dia de la Dona a Les Escoles Velles
https://t.co/h42Lz38ZPw
La secretaria de dones d’ERC a Sant Andreu de la Barca, Isabel peris ha donat detalls de la xerrada https://t.co/nOLOngAMAI",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"🗣 ""El Barça com a entitat afectada no ha dit ni una paraula sobre Sandro Rosell""

👉 JM Minguella

#laporteria https://t.co/arcsaluvKf",0.0,0.0,0.5,0.0,0.5,0.0,0.0
#jugoneslasexta aver si con el barca gastais el ismo tiempo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@Paul_Tenorio Y dos de las últimas diez ligas (contando ya ésta).....sólo una más que su rival madrileño (con presupuesto muy inferior) y cinco menos que el Barça.,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@CriterioCule O por qué dicen que es la época Lionel o del mejor Barça y el Madrid ha ganado tres Champions y Cristiano 5 balones de oro.,0.0,0.0,0.5,0.0,0.5,0.0,0.0
@DanLens @miguelfar07 No mijo suficiente con 3 franceses... ese Dembele te lo dejo... del Barca no me sirve ninguno,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Guardiola evita comparaciones entre el City y su Barcelona. https://t.co/iwNlhaUWqb https://t.co/Xj829BXooI,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@DavidLeonRon Y no creo que la exigencia sea solo por juego, si no por sensaciones. Para mí el Barça no mereció el empate en el Bridge. Si lo hubiese hecho el Madrid sería que ahí estuvo, campeando el temporal, con Ramos titánico y sacando un buen resultado en las noches de los grandes.",0.5,0.0,0.5,0.0,0.0,0.0,0.0
Si el Madrid no gana la Champions ya sabemos quien sera el proximo DT del PSG (Aún sigo pensando que el Real es fuerte candidato y le voy al Barça) hay que ser objetivos en el fútbol 😉,0.0,0.0,0.5,0.5,0.0,0.0,0.0
"@javierlpezredon @elchiringuitotv @AlvaroBenitoV La grandeza de un club passa por valorarlo cuando gana su liga la del pays donde suele ser la capital, Madrid izo un partidazo ayer sin ninguna duda... pero se a ganado a un equipo que nunca passa a cuartos... bravo al Madrid a ver si passa el Barça i nos vemos en quartos o final",0.0,0.0,0.5,0.5,0.0,0.0,0.0
"Resultado global entre Barça y PSG el año pasado (con Aytekin como mejor jugador de los culés): 6-5. Global entre PSG y Madrid este año (con Neymar -en la Ida-, y Mbappe como nuevos integrantes). 2-5. 
No nos ha hecho falta ni remontar ni celebrarlo como si fuese ya la final.",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@FCBarcelona_es Hoy Ernesto Valverde puede ganar su 1° título oficial como entrenador del FCB. Tendrá más o menos importancia, pero vamos a por él!! #ForçaBarça",0.0,0.0,0.5,0.5,0.0,0.0,0.0
¿Eres fanático #messi? Carlos Erick Malpica Flores nos cuenta sobre la casa familiar con forma de balón de este cra… https://t.co/nuLGxxJat1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"ÚLTIMOS 13 PARTIDOS DE CR7 EN UCL:

🏠 PSG: ⚽️
✈️ PSG: ⚽️⚽️
🏠 BVB: ⚽️
✈️ Apoel: ⚽️⚽️
✈️ Spurs: ⚽️
🏠 Spurs: ⚽️
✈️ BVB: ⚽️⚽️
🏠 Apoel: ⚽️⚽️
🏆 Juve: ⚽️⚽️
✈️ Atleti: ❌
🏠 Atleti: ⚽️⚽️⚽️
🏠 Bayern: ⚽️⚽️⚽️
✈️ Bayern: ⚽️⚽️ https://t.co/EJT8Ed4Nc0",0.0,0.0,1.0,0.0,0.0,0.0,0.0
@FCBarcelona_es Alguien sabe si lo retransmiten por Barça TV??,0.0,0.0,1.0,0.0,0.0,0.0,0.0
