Tweet,Info,Info2
Que se lo digan al Atleti https://t.co/L5M6qZArJy,Neutro,Neutro
@Atleti hola buenas tardes y cual es la lista de convocados del atlético de Madrid para mañana?,Neutro,Neutro
"Mr, @2010MisterChip Ves una final Barça- Madrid esta @ChampionsLeague ? Sería el abre bocas para el mundial.",Neutro,Neutro
"QUISIERA FELICITAR A LOS ANTIMADIDISTAS ESPAÑOLES, SABRE TODO A LA PRENSA(TV, RADIO, Y ESCRITA) X EL APOYO AL PSG, QUE SE HA GASTADO 500 MILLONES DE EUROS PARA GANAR LA CHAMPIOG, EL https://t.co/Rpjmygwws6 400 MILLONES, Y EL BARCA 300 MLL. EL MADRID 0 MLL",NoNeutro,Positivo
"Y VOLVER A GANAR UNA EUROPA LEAGUE, QUE SOLO SOY FELIZ CON EL ATLETI DE MADRID...

PONER LA DIRECCION RUMBO HACIA LYON, VOLVER A SER CAMPEONES Y CANTAR EL ALIRÓN...

#Atleti #VamosAtleti #AúpaAtleti https://t.co/ctZFGTH5IL",NoNeutro,Positivo
"Se cumplen 17 años del debut oficial de #MessiGOD con el Infantil B del Barça.
#GrandeLeoMessi https://t.co/Csrm9dIh2i",Neutro,Neutro
¿Un inglés en el Barça 29 años después de Gary Lineker? https://t.co/LFrtlatXHw,Neutro,Neutro
"@diarioas JAJAJAJAJAJAJA, me río del Barça, se lo tragaron entero, pero claro...no lo van a decir, ya les hubiese gustado que perdieran, pero él mejor equipo del mundo les dio una lección de cómo se juega en Europa, pura envidia !! ����������",NoNeutro,Positivo
@As_TomasRoncero @diarioas El mejor fue el de barca - Psg con 6 - 1 jajaja,NoNeutro,Positivo
Enhorabuena al @realmadrid aunque soy del Barça y el PSG no hizo nada de nada en la eliminatoria,NoNeutro,Positivo
"@Nirri19 @CercaniasMadrid Del Atleti fijo, estará pasando un mal día jajajajajaj",NoNeutro,Positivo
Los gustos de Yerry Mina que nada tienen que ver con el Barça https://t.co/dSVffNlsHx,Neutro,Neutro
Si el Barça no convoca 12 jugadors del primer equip com estipula el reglament no es podria declarar alineacio indeguda? @RcdeStats,Neutro,Neutro
Please RT!! #barcelona #fcbarcelona #Barca #fcb Reválida para Denis Suárez ante el Espanyol https://t.co/bSXqRfuDcF https://t.co/6OV6KLgb49,Neutro,Neutro
@PSPlusES @BarcelonaFC @ChelseaFC #PorraPlus apuesto por victoria del barça 3-1,Neutro,Neutro
Si el Barça no convoca 12 jugadors del primer equip com estipula el reglament no es podria declarar alineacio indeguda? @oriolvidal23,Neutro,Neutro
Please RT!! #atleti #atletico #ATM Objetivo: llegar los 45.000 aficionados en el Atleti-Lokomotiv https://t.co/pZQ3pryvU8 https://t.co/GMBaAOkMJz,Neutro,Neutro
"No irá el Madrid tan hacia arriba y el BARÇA tan hacía abajo, cuando sigue tercero en la Liga peleando con el Valencia, a 15 puntos de nosotros y a 7 del Atlético de Madrid https://t.co/OlkgZv7fmi",Neutro,Neutro
"@NachoMateos @fmserran Ni con Blanc ni con Ancelotti ni con nadie,la champions siempre son para Madrid y Barca,porque cuando lo tienen complicado les ayudan los árbitros",NoNeutro,Negativo
"Chicharito Javier Hernandez quiere golear al Barca, no se conforma cn golear a su inglesa Chaska Borek #joke @ChaskaBorek llaman golfa",NoNeutro,Positivo
@LutoSPFC @PSG_inside @neymarjr @FCBarcelona Chupa tu��,NoNeutro,Negativo
